,Play,Player,PlayerLine
33818,Hamlet,ROSENCRANTZ,"To visit you, my lord, no other occasion."
33819,Hamlet,HAMLET,"Beggar that I am, I am even poor in thanks, but I"
33820,Hamlet,HAMLET,"thank you: and sure, dear friends, my thanks are"
33821,Hamlet,HAMLET,too dear a halfpenny. Were you not sent for? Is it
33822,Hamlet,HAMLET,"your own inclining? Is it a free visitation? Come,"
33823,Hamlet,HAMLET,"deal justly with me: come, come, nay, speak."
33824,Hamlet,GUILDENSTERN,"What should we say, my lord?"
33825,Hamlet,HAMLET,"Why, any thing, but to the purpose. You were sent"
33826,Hamlet,HAMLET,"for, and there is a kind of confession in your looks"
33827,Hamlet,HAMLET,which your modesties have not craft enough to colour:
33828,Hamlet,HAMLET,I know the good king and queen have sent for you.
33829,Hamlet,ROSENCRANTZ,"To what end, my lord?"
33830,Hamlet,HAMLET,"That you must teach me. But let me conjure you, by"
33831,Hamlet,HAMLET,"the rights of our fellowship, by the consonancy of"
33832,Hamlet,HAMLET,"our youth, by the obligation of our ever-preserved"
33833,Hamlet,HAMLET,"love, and by what more dear a better proposer could"
33834,Hamlet,HAMLET,"charge you withal, be even and direct with me,"
33835,Hamlet,HAMLET,"whether you were sent for, or no?"
33836,Hamlet,ROSENCRANTZ,[Aside to GUILDENSTERN]  What say you?
33837,Hamlet,HAMLET,"[Aside]  Nay, then, I have an eye of you.--If you"
33838,Hamlet,HAMLET,"love me, hold not off."
33839,Hamlet,GUILDENSTERN,"My lord, we were sent for."
33840,Hamlet,HAMLET,"I will tell you why, so shall my anticipation"
33841,Hamlet,HAMLET,"prevent your discovery, and your secrecy to the king"
33842,Hamlet,HAMLET,and queen moult no feather. I have of late--but
33843,Hamlet,HAMLET,"wherefore I know not--lost all my mirth, forgone all"
33844,Hamlet,HAMLET,"custom of exercises, and indeed it goes so heavily"
33845,Hamlet,HAMLET,"with my disposition that this goodly frame, the"
33846,Hamlet,HAMLET,"earth, seems to me a sterile promontory, this most"
33847,Hamlet,HAMLET,"excellent canopy, the air, look you, this brave"
33848,Hamlet,HAMLET,"o'erhanging firmament, this majestical roof fretted"
33849,Hamlet,HAMLET,"with golden fire, why, it appears no other thing to"
33850,Hamlet,HAMLET,me than a foul and pestilent congregation of vapours.
33851,Hamlet,HAMLET,What a piece of work is a man! how noble in reason!
33852,Hamlet,HAMLET,how infinite in faculty! in form and moving how
33853,Hamlet,HAMLET,express and admirable! in action how like an angel!
33854,Hamlet,HAMLET,in apprehension how like a god! the beauty of the
33855,Hamlet,HAMLET,"world! the paragon of animals! And yet, to me,"
33856,Hamlet,HAMLET,what is this quintessence of dust? man delights not
33857,Hamlet,HAMLET,"me: no, nor woman neither, though by your smiling"
33858,Hamlet,HAMLET,you seem to say so.
33859,Hamlet,ROSENCRANTZ,"My lord, there was no such stuff in my thoughts."
33860,Hamlet,HAMLET,"Why did you laugh then, when I said 'man delights not me'?"
33861,Hamlet,ROSENCRANTZ,"To think, my lord, if you delight not in man, what"
33862,Hamlet,ROSENCRANTZ,lenten entertainment the players shall receive from
33863,Hamlet,ROSENCRANTZ,"you: we coted them on the way, and hither are they"
33864,Hamlet,ROSENCRANTZ,"coming, to offer you service."
33865,Hamlet,HAMLET,"He that plays the king shall be welcome, his majesty"
33866,Hamlet,HAMLET,"shall have tribute of me, the adventurous knight"
33867,Hamlet,HAMLET,"shall use his foil and target, the lover shall not"
33868,Hamlet,HAMLET,"sigh gratis, the humourous man shall end his part"
33869,Hamlet,HAMLET,"in peace, the clown shall make those laugh whose"
33870,Hamlet,HAMLET,"lungs are tickled o' the sere, and the lady shall"
33871,Hamlet,HAMLET,"say her mind freely, or the blank verse shall halt"
33872,Hamlet,HAMLET,for't. What players are they?
33873,Hamlet,ROSENCRANTZ,"Even those you were wont to take delight in, the"
33874,Hamlet,ROSENCRANTZ,tragedians of the city.
33875,Hamlet,HAMLET,"How chances it they travel? their residence, both"
33876,Hamlet,HAMLET,"in reputation and profit, was better both ways."
33877,Hamlet,ROSENCRANTZ,I think their inhibition comes by the means of the
33878,Hamlet,ROSENCRANTZ,late innovation.
33879,Hamlet,HAMLET,Do they hold the same estimation they did when I was
33880,Hamlet,HAMLET,in the city? are they so followed?
33881,Hamlet,ROSENCRANTZ,"No, indeed, are they not."
33882,Hamlet,HAMLET,How comes it? do they grow rusty?
33883,Hamlet,ROSENCRANTZ,"Nay, their endeavour keeps in the wonted pace: but"
33884,Hamlet,ROSENCRANTZ,"there is, sir, an aery of children, little eyases,"
33885,Hamlet,ROSENCRANTZ,"that cry out on the top of question, and are most"
33886,Hamlet,ROSENCRANTZ,tyrannically clapped for't: these are now the
33887,Hamlet,ROSENCRANTZ,"fashion, and so berattle the common stages--so they"
33888,Hamlet,ROSENCRANTZ,call them--that many wearing rapiers are afraid of
33889,Hamlet,ROSENCRANTZ,goose-quills and dare scarce come thither.
33890,Hamlet,HAMLET,"What, are they children? who maintains 'em? how are"
33891,Hamlet,HAMLET,they escoted? Will they pursue the quality no
33892,Hamlet,HAMLET,longer than they can sing? will they not say
33893,Hamlet,HAMLET,"afterwards, if they should grow themselves to common"
33894,Hamlet,HAMLET,"players--as it is most like, if their means are no"
33895,Hamlet,HAMLET,"better--their writers do them wrong, to make them"
33896,Hamlet,HAMLET,exclaim against their own succession?
33897,Hamlet,ROSENCRANTZ,"'Faith, there has been much to do on both sides, and"
33898,Hamlet,ROSENCRANTZ,the nation holds it no sin to tarre them to
33899,Hamlet,ROSENCRANTZ,"controversy: there was, for a while, no money bid"
33900,Hamlet,ROSENCRANTZ,"for argument, unless the poet and the player went to"
33901,Hamlet,ROSENCRANTZ,cuffs in the question.
33902,Hamlet,HAMLET,Is't possible?
33903,Hamlet,GUILDENSTERN,"O, there has been much throwing about of brains."
33904,Hamlet,HAMLET,Do the boys carry it away?
33905,Hamlet,ROSENCRANTZ,"Ay, that they do, my lord, Hercules and his load too."
33906,Hamlet,HAMLET,"It is not very strange, for mine uncle is king of"
33907,Hamlet,HAMLET,"Denmark, and those that would make mows at him while"
33908,Hamlet,HAMLET,"my father lived, give twenty, forty, fifty, an"
33909,Hamlet,HAMLET,hundred ducats a-piece for his picture in little.
33910,Hamlet,HAMLET,"'Sblood, there is something in this more than"
33911,Hamlet,HAMLET,"natural, if philosophy could find it out."
33912,Hamlet,HAMLET,Flourish of trumpets within
33913,Hamlet,GUILDENSTERN,There are the players.
33914,Hamlet,HAMLET,"Gentlemen, you are welcome to Elsinore. Your hands,"
33915,Hamlet,HAMLET,come then: the appurtenance of welcome is fashion
33916,Hamlet,HAMLET,"and ceremony: let me comply with you in this garb,"
33917,Hamlet,HAMLET,"lest my extent to the players, which, I tell you,"
33918,Hamlet,HAMLET,"must show fairly outward, should more appear like"
33919,Hamlet,HAMLET,entertainment than yours. You are welcome: but my
33920,Hamlet,HAMLET,uncle-father and aunt-mother are deceived.
33921,Hamlet,GUILDENSTERN,"In what, my dear lord?"
33922,Hamlet,HAMLET,I am but mad north-north-west: when the wind is
33923,Hamlet,HAMLET,southerly I know a hawk from a handsaw.
33924,Hamlet,HAMLET,Enter POLONIUS
33925,Hamlet,LORD POLONIUS,"Well be with you, gentlemen!"
33926,Hamlet,HAMLET,"Hark you, Guildenstern, and you too: at each ear a"
33927,Hamlet,HAMLET,hearer: that great baby you see there is not yet
33928,Hamlet,HAMLET,out of his swaddling-clouts.
33929,Hamlet,ROSENCRANTZ,"Happily he's the second time come to them, for they"
33930,Hamlet,ROSENCRANTZ,say an old man is twice a child.
33931,Hamlet,HAMLET,"I will prophesy he comes to tell me of the players,"
33932,Hamlet,HAMLET,"mark it. You say right, sir: o' Monday morning,"
33933,Hamlet,HAMLET,'twas so indeed.
33934,Hamlet,LORD POLONIUS,"My lord, I have news to tell you."
33935,Hamlet,HAMLET,"My lord, I have news to tell you."
33936,Hamlet,HAMLET,"When Roscius was an actor in Rome,--"
33937,Hamlet,LORD POLONIUS,"The actors are come hither, my lord."
33938,Hamlet,HAMLET,"Buz, buz!"
33939,Hamlet,LORD POLONIUS,"Upon mine honour,--"
33940,Hamlet,HAMLET,"Then came each actor on his ass,--"
33941,Hamlet,LORD POLONIUS,"The best actors in the world, either for tragedy,"
33942,Hamlet,LORD POLONIUS,"comedy, history, pastoral, pastoral-comical,"
33943,Hamlet,LORD POLONIUS,"historical-pastoral, tragical-historical, tragical-"
33944,Hamlet,LORD POLONIUS,"comical-historical-pastoral, scene individable, or"
33945,Hamlet,LORD POLONIUS,"poem unlimited: Seneca cannot be too heavy, nor"
33946,Hamlet,LORD POLONIUS,Plautus too light. For the law of writ and the
33947,Hamlet,LORD POLONIUS,"liberty, these are the only men."
33948,Hamlet,HAMLET,"O Jephthah, judge of Israel, what a treasure hadst thou!"
33949,Hamlet,LORD POLONIUS,"What a treasure had he, my lord?"
33950,Hamlet,HAMLET,"Why,"
33951,Hamlet,HAMLET,"'One fair daughter and no more,"
33952,Hamlet,HAMLET,The which he loved passing well.'
33953,Hamlet,LORD POLONIUS,[Aside]  Still on my daughter.
33954,Hamlet,HAMLET,"Am I not i' the right, old Jephthah?"
33955,Hamlet,LORD POLONIUS,"If you call me Jephthah, my lord, I have a daughter"
33956,Hamlet,LORD POLONIUS,that I love passing well.
33957,Hamlet,HAMLET,"Nay, that follows not."
33958,Hamlet,LORD POLONIUS,"What follows, then, my lord?"
33959,Hamlet,HAMLET,"Why,"
33960,Hamlet,HAMLET,"'As by lot, God wot,'"
33961,Hamlet,HAMLET,"and then, you know,"
33962,Hamlet,HAMLET,"'It came to pass, as most like it was,'--"
33963,Hamlet,HAMLET,the first row of the pious chanson will show you
33964,Hamlet,HAMLET,"more, for look, where my abridgement comes."
33965,Hamlet,HAMLET,Enter four or five Players
33966,Hamlet,HAMLET,"You are welcome, masters, welcome, all. I am glad"
33967,Hamlet,HAMLET,"to see thee well. Welcome, good friends. O, my old"
33968,Hamlet,HAMLET,friend! thy face is valenced since I saw thee last:
33969,Hamlet,HAMLET,"comest thou to beard me in Denmark? What, my young"
33970,Hamlet,HAMLET,"lady and mistress! By'r lady, your ladyship is"
33971,Hamlet,HAMLET,"nearer to heaven than when I saw you last, by the"
33972,Hamlet,HAMLET,"altitude of a chopine. Pray God, your voice, like"
33973,Hamlet,HAMLET,"apiece of uncurrent gold, be not cracked within the"
33974,Hamlet,HAMLET,"ring. Masters, you are all welcome. We'll e'en"
33975,Hamlet,HAMLET,"to't like French falconers, fly at any thing we see:"
33976,Hamlet,HAMLET,"we'll have a speech straight: come, give us a taste"
33977,Hamlet,HAMLET,"of your quality, come, a passionate speech."
33978,Hamlet,First Player,"What speech, my lord?"
33979,Hamlet,HAMLET,"I heard thee speak me a speech once, but it was"
33980,Hamlet,HAMLET,"never acted, or, if it was, not above once, for the"
33981,Hamlet,HAMLET,"play, I remember, pleased not the million, 'twas"
33982,Hamlet,HAMLET,caviare to the general: but it was--as I received
33983,Hamlet,HAMLET,"it, and others, whose judgments in such matters"
33984,Hamlet,HAMLET,"cried in the top of mine--an excellent play, well"
33985,Hamlet,HAMLET,"digested in the scenes, set down with as much"
33986,Hamlet,HAMLET,"modesty as cunning. I remember, one said there"
33987,Hamlet,HAMLET,were no sallets in the lines to make the matter
33988,Hamlet,HAMLET,"savoury, nor no matter in the phrase that might"
33989,Hamlet,HAMLET,"indict the author of affectation, but called it an"
33990,Hamlet,HAMLET,"honest method, as wholesome as sweet, and by very"
33991,Hamlet,HAMLET,much more handsome than fine. One speech in it I
33992,Hamlet,HAMLET,"chiefly loved: 'twas Aeneas' tale to Dido, and"
33993,Hamlet,HAMLET,"thereabout of it especially, where he speaks of"
33994,Hamlet,HAMLET,"Priam's slaughter: if it live in your memory, begin"
33995,Hamlet,HAMLET,"at this line: let me see, let me see--"
33996,Hamlet,HAMLET,"'The rugged Pyrrhus, like the Hyrcanian beast,'--"
33997,Hamlet,HAMLET,it is not so:--it begins with Pyrrhus:--
33998,Hamlet,HAMLET,"'The rugged Pyrrhus, he whose sable arms,"
33999,Hamlet,HAMLET,"Black as his purpose, did the night resemble"
34000,Hamlet,HAMLET,"When he lay couched in the ominous horse,"
34001,Hamlet,HAMLET,Hath now this dread and black complexion smear'd
34002,Hamlet,HAMLET,"With heraldry more dismal, head to foot"
34003,Hamlet,HAMLET,"Now is he total gules, horridly trick'd"
34004,Hamlet,HAMLET,"With blood of fathers, mothers, daughters, sons,"
34005,Hamlet,HAMLET,"Baked and impasted with the parching streets,"
34006,Hamlet,HAMLET,That lend a tyrannous and damned light
34007,Hamlet,HAMLET,"To their lord's murder: roasted in wrath and fire,"
34008,Hamlet,HAMLET,"And thus o'er-sized with coagulate gore,"
34009,Hamlet,HAMLET,"With eyes like carbuncles, the hellish Pyrrhus"
34010,Hamlet,HAMLET,Old grandsire Priam seeks.'
34011,Hamlet,HAMLET,"So, proceed you."
34012,Hamlet,LORD POLONIUS,"'Fore God, my lord, well spoken, with good accent and"
34013,Hamlet,LORD POLONIUS,good discretion.
34014,Hamlet,First Player,'Anon he finds him
34015,Hamlet,First Player,"Striking too short at Greeks, his antique sword,"
34016,Hamlet,First Player,"Rebellious to his arm, lies where it falls,"
34017,Hamlet,First Player,"Repugnant to command: unequal match'd,"
34018,Hamlet,First Player,"Pyrrhus at Priam drives, in rage strikes wide,"
34019,Hamlet,First Player,But with the whiff and wind of his fell sword
34020,Hamlet,First Player,"The unnerved father falls. Then senseless Ilium,"
34021,Hamlet,First Player,"Seeming to feel this blow, with flaming top"
34022,Hamlet,First Player,"Stoops to his base, and with a hideous crash"
34023,Hamlet,First Player,"Takes prisoner Pyrrhus' ear: for, lo! his sword,"
34024,Hamlet,First Player,Which was declining on the milky head
34025,Hamlet,First Player,"Of reverend Priam, seem'd i' the air to stick:"
34026,Hamlet,First Player,"So, as a painted tyrant, Pyrrhus stood,"
34027,Hamlet,First Player,"And like a neutral to his will and matter,"
34028,Hamlet,First Player,Did nothing.
34029,Hamlet,First Player,"But, as we often see, against some storm,"
34030,Hamlet,First Player,"A silence in the heavens, the rack stand still,"
34031,Hamlet,First Player,The bold winds speechless and the orb below
34032,Hamlet,First Player,"As hush as death, anon the dreadful thunder"
34033,Hamlet,First Player,"Doth rend the region, so, after Pyrrhus' pause,"
34034,Hamlet,First Player,"Aroused vengeance sets him new a-work,"
34035,Hamlet,First Player,And never did the Cyclops' hammers fall
34036,Hamlet,First Player,On Mars's armour forged for proof eterne
34037,Hamlet,First Player,With less remorse than Pyrrhus' bleeding sword
34038,Hamlet,First Player,Now falls on Priam.
34039,Hamlet,First Player,"Out, out, thou strumpet, Fortune! All you gods,"
34040,Hamlet,First Player,"In general synod 'take away her power,"
34041,Hamlet,First Player,"Break all the spokes and fellies from her wheel,"
34042,Hamlet,First Player,"And bowl the round nave down the hill of heaven,"
34043,Hamlet,First Player,As low as to the fiends!'
34044,Hamlet,LORD POLONIUS,This is too long.
34045,Hamlet,HAMLET,"It shall to the barber's, with your beard. Prithee,"
34046,Hamlet,HAMLET,"say on: he's for a jig or a tale of bawdry, or he"
34047,Hamlet,HAMLET,sleeps: say on: come to Hecuba.
34048,Hamlet,First Player,"'But who, O, who had seen the mobled queen--'"
34049,Hamlet,HAMLET,'The mobled queen?'
34050,Hamlet,LORD POLONIUS,"That's good, 'mobled queen' is good."
34051,Hamlet,First Player,"'Run barefoot up and down, threatening the flames"
34052,Hamlet,First Player,"With bisson rheum, a clout upon that head"
34053,Hamlet,First Player,"Where late the diadem stood, and for a robe,"
34054,Hamlet,First Player,"About her lank and all o'er-teemed loins,"
34055,Hamlet,First Player,"A blanket, in the alarm of fear caught up,"
34056,Hamlet,First Player,"Who this had seen, with tongue in venom steep'd,"
34057,Hamlet,First Player,'Gainst Fortune's state would treason have
34058,Hamlet,First Player,pronounced:
34059,Hamlet,First Player,But if the gods themselves did see her then
34060,Hamlet,First Player,When she saw Pyrrhus make malicious sport
34061,Hamlet,First Player,"In mincing with his sword her husband's limbs,"
34062,Hamlet,First Player,"The instant burst of clamour that she made,"
34063,Hamlet,First Player,"Unless things mortal move them not at all,"
34064,Hamlet,First Player,"Would have made milch the burning eyes of heaven,"
34065,Hamlet,First Player,And passion in the gods.'
34066,Hamlet,LORD POLONIUS,"Look, whether he has not turned his colour and has"
34067,Hamlet,LORD POLONIUS,"tears in's eyes. Pray you, no more."
34068,Hamlet,HAMLET,'Tis well: I'll have thee speak out the rest soon.
34069,Hamlet,HAMLET,"Good my lord, will you see the players well"
34070,Hamlet,HAMLET,"bestowed? Do you hear, let them be well used, for"
34071,Hamlet,HAMLET,they are the abstract and brief chronicles of the
34072,Hamlet,HAMLET,time: after your death you were better have a bad
34073,Hamlet,HAMLET,epitaph than their ill report while you live.
34074,Hamlet,LORD POLONIUS,"My lord, I will use them according to their desert."
34075,Hamlet,HAMLET,"God's bodykins, man, much better: use every man"
34076,Hamlet,HAMLET,"after his desert, and who should 'scape whipping?"
34077,Hamlet,HAMLET,Use them after your own honour and dignity: the less
34078,Hamlet,HAMLET,"they deserve, the more merit is in your bounty."
34079,Hamlet,HAMLET,Take them in.
34080,Hamlet,LORD POLONIUS,"Come, sirs."
34081,Hamlet,HAMLET,"Follow him, friends: we'll hear a play to-morrow."
34082,Hamlet,HAMLET,Exit POLONIUS with all the Players but the First
34083,Hamlet,HAMLET,"Dost thou hear me, old friend, can you play the"
34084,Hamlet,HAMLET,Murder of Gonzago?
34085,Hamlet,First Player,"Ay, my lord."
34086,Hamlet,HAMLET,"We'll ha't to-morrow night. You could, for a need,"
34087,Hamlet,HAMLET,"study a speech of some dozen or sixteen lines, which"
34088,Hamlet,HAMLET,"I would set down and insert in't, could you not?"
34089,Hamlet,First Player,"Ay, my lord."
34090,Hamlet,HAMLET,"Very well. Follow that lord, and look you mock him"
34091,Hamlet,HAMLET,not.
34092,Hamlet,HAMLET,Exit First Player
34093,Hamlet,HAMLET,"My good friends, I'll leave you till night: you are"
34094,Hamlet,HAMLET,welcome to Elsinore.
34095,Hamlet,ROSENCRANTZ,Good my lord!
34096,Hamlet,HAMLET,"Ay, so, God be wi' ye,"
34097,Hamlet,HAMLET,Exeunt ROSENCRANTZ and GUILDENSTERN
34098,Hamlet,HAMLET,Now I am alone.
34099,Hamlet,HAMLET,"O, what a rogue and peasant slave am I!"
34100,Hamlet,HAMLET,"Is it not monstrous that this player here,"
34101,Hamlet,HAMLET,"But in a fiction, in a dream of passion,"
